epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,297.842,1.49875,12.9057,1.61293,0.3792,0.38385,0.28995,0.16712,1.55706,20.2398,1.60968,0.0002228,0.0002228,0.0002228
58,300.793,1.44714,12.8271,1.47969,0.29416,0.3373,0.25082,0.12567,1.55086,22.2343,1.59445,0.00021785,0.00021785,0.00021785
59,303.706,1.45822,12.9453,1.53445,0.34155,0.33167,0.23027,0.12322,1.53426,20.5331,1.61764,0.0002129,0.0002129,0.0002129
60,306.592,1.35942,12.4004,1.42714,0.14634,0.46209,0.32759,0.1795,1.56398,17.0023,1.63363,0.00020795,0.00020795,0.00020795
61,309.559,1.57433,13.9893,1.59516,0.36255,0.23016,0.35365,0.20073,1.56779,15.3291,1.59537,0.000203,0.000203,0.000203
62,312.628,1.29998,13.4508,1.38443,0.32803,0.27991,0.24335,0.13808,1.59115,16.6455,1.60111,0.00019805,0.00019805,0.00019805
63,315.572,1.52866,12.225,1.64258,0.50814,0.22344,0.26614,0.14244,1.53184,21.4957,1.61015,0.0001931,0.0001931,0.0001931
64,318.528,1.56135,12.47,1.55911,0.68267,0.23016,0.28644,0.16409,1.57835,21.8739,1.65664,0.00018815,0.00018815,0.00018815
65,321.433,1.3637,12.3876,1.34636,0.54576,0.21582,0.3296,0.18736,1.57535,18.3169,1.64745,0.0001832,0.0001832,0.0001832
66,324.411,1.45794,10.6432,1.50831,0.51788,0.23016,0.32122,0.19162,1.56507,17.6057,1.6058,0.00017825,0.00017825,0.00017825
67,327.364,1.51433,12.7187,1.60023,0.52149,0.33532,0.31989,0.17769,1.57241,19.2854,1.58863,0.0001733,0.0001733,0.0001733
68,330.264,1.30368,11.5621,1.3419,0.32926,0.3234,0.30676,0.17525,1.5717,19.5629,1.57172,0.00016835,0.00016835,0.00016835
69,333.214,1.44159,13.4566,1.46499,0.14979,0.36831,0.3045,0.16878,1.51703,17.5551,1.55296,0.0001634,0.0001634,0.0001634
70,336.125,1.45181,11.6774,1.53223,0.18114,0.43499,0.30419,0.1689,1.53056,16.8736,1.60001,0.00015845,0.00015845,0.00015845
71,339.027,1.35233,12.1483,1.31947,0.34344,0.23016,0.28508,0.15881,1.54099,19.6221,1.59227,0.0001535,0.0001535,0.0001535
72,341.975,1.56529,14.0237,1.53611,0.72428,0.25397,0.31431,0.18163,1.55617,21.7321,1.61382,0.00014855,0.00014855,0.00014855
73,344.921,1.63327,12.0871,1.622,0.56447,0.3373,0.33555,0.17409,1.58591,24.1686,1.63358,0.0001436,0.0001436,0.0001436
74,347.854,1.42013,11.3458,1.42169,0.50161,0.39286,0.31992,0.15578,1.54688,26.6451,1.60626,0.00013865,0.00013865,0.00013865
75,350.833,1.49664,11.0282,1.56194,0.47239,0.39286,0.33911,0.19232,1.48067,32.3041,1.61079,0.0001337,0.0001337,0.0001337
76,353.751,1.38683,11.1312,1.4352,0.47046,0.3373,0.33739,0.18606,1.5031,27.0162,1.61791,0.00012875,0.00012875,0.00012875
77,356.693,1.40514,11.734,1.47184,0.32517,0.47167,0.31824,0.1758,1.50852,23.4992,1.60052,0.0001238,0.0001238,0.0001238
78,359.811,1.54147,11.9034,1.60798,0.17893,0.45884,0.32926,0.189,1.53316,21.1928,1.57453,0.00011885,0.00011885,0.00011885
79,362.73,1.40363,10.1468,1.42027,0.18857,0.45712,0.34816,0.19599,1.5172,21.8807,1.54041,0.0001139,0.0001139,0.0001139
80,365.658,1.31965,11.71,1.36103,0.19561,0.58479,0.32733,0.18257,1.51316,23.1455,1.51298,0.00010895,0.00010895,0.00010895
81,368.6,1.3426,10.351,1.44692,0.36464,0.54646,0.36647,0.20747,1.50812,26.3272,1.5286,0.000104,0.000104,0.000104
82,371.568,1.31524,10.4974,1.41655,0.20636,0.57876,0.34864,0.18475,1.51473,26.2415,1.53509,9.905e-05,9.905e-05,9.905e-05
83,374.51,1.37071,10.7306,1.49197,0.19778,0.54267,0.33887,0.18096,1.52801,24.7846,1.55331,9.41e-05,9.41e-05,9.41e-05
84,377.425,1.22677,10.0647,1.34292,0.36868,0.50889,0.33231,0.17898,1.53621,29.9038,1.55611,8.915e-05,8.915e-05,8.915e-05
85,380.345,1.2477,9.87459,1.3165,0.18273,0.55675,0.3563,0.20179,1.56552,30.0242,1.58024,8.42e-05,8.42e-05,8.42e-05
86,383.332,1.32195,9.51393,1.41034,0.19834,0.58269,0.35447,0.19935,1.58474,27.0085,1.59636,7.925e-05,7.925e-05,7.925e-05
87,386.265,1.32846,11.9639,1.41468,0.38541,0.56438,0.34668,0.19833,1.59901,27.85,1.57564,7.43e-05,7.43e-05,7.43e-05
88,389.212,1.18888,9.3342,1.29363,0.22277,0.56997,0.37278,0.21548,1.56855,23.3146,1.51232,6.935e-05,6.935e-05,6.935e-05
89,392.183,1.46654,10.7307,1.54051,0.22751,0.54789,0.38287,0.21873,1.5559,17.978,1.50177,6.44e-05,6.44e-05,6.44e-05
90,395.151,1.38065,10.1239,1.48817,0.19355,0.55952,0.39104,0.22496,1.52551,16.358,1.50808,5.945e-05,5.945e-05,5.945e-05
91,398.55,1.31035,12.5688,1.44312,0.23613,0.60367,0.39258,0.21417,1.59283,15.6927,1.55902,5.45e-05,5.45e-05,5.45e-05
92,401.398,1.23019,11.0929,1.3528,0.19305,0.47619,0.35603,0.19894,1.61393,15.0546,1.57964,4.955e-05,4.955e-05,4.955e-05
93,404.268,1.32138,11.2525,1.38711,0.19935,0.55952,0.38543,0.19839,1.63012,16.5165,1.59252,4.46e-05,4.46e-05,4.46e-05
94,407.307,1.25959,9.60766,1.38154,0.20964,0.51461,0.36026,0.19359,1.59528,19.121,1.57479,3.965e-05,3.965e-05,3.965e-05
95,410.172,1.30656,11.3523,1.41337,0.24248,0.46255,0.37758,0.21282,1.54882,20.4977,1.5428,3.47e-05,3.47e-05,3.47e-05
96,413.025,1.11115,9.59071,1.26612,0.25074,0.47718,0.37204,0.20863,1.52892,20.8799,1.52932,2.975e-05,2.975e-05,2.975e-05
97,415.908,1.44041,10.348,1.58752,0.25051,0.49349,0.38429,0.21459,1.52758,19.1698,1.52377,2.48e-05,2.48e-05,2.48e-05
98,418.765,1.20972,10.6348,1.40996,0.24536,0.49704,0.38516,0.2182,1.52506,20.7954,1.51702,1.985e-05,1.985e-05,1.985e-05
99,421.653,1.17758,10.2019,1.31103,0.24556,0.49321,0.39029,0.22045,1.51405,20.3212,1.51294,1.49e-05,1.49e-05,1.49e-05
100,424.522,1.24124,10.447,1.36599,0.24494,0.55952,0.39082,0.22292,1.51281,19.0896,1.51337,9.95e-06,9.95e-06,9.95e-06
